dong danh tu	(ngon ngu) Gerund
dong dao	"crowded, full"
dong dao	"elysium, fairy abode"
dong dat	"earthquake, seism"
dong dau	Swine - fever
dong day	"Move, stir"
dong di	(y xau) Sexually aroused (noi ve dan ba)
dong dien	Electric current
dong dinh	Nail up
dong do	Set up the capital (of a kingdom) (in a given place)
Dong Do	Ancient name of Ha Noi
dong doi	"(cu) Lineage, descent"
dong dong	Slender
dong dong	The rice plants are already inear
dong du	(su hoc) [Movement to] go to Eastern countries (Japan and China) for higher study
dong du	In full numbers
dong dua	"Shifty, dishonest"
dong duc	dense
dong duc	"Be on heat, (my) be in heat"
dong duc	Be in rut
dong dung	Use in emergency
dong duoc	Oriental medicament
dong giong	"Stock, race"
dong hinh	(tam ly) Dynamic stereotype
dong ho	family
dong ho	Pay one's share in a tontine
dong hoc	Kinetics
dong kho lanh	Lyophylization
dong khung	"to enframe, to circle, to enclose"
dong kich	Act a part (in a play)
dong lan	"(van chuong) East neighbourhood, orient neibourhood"
dong loa	Accomplice; to be party to
dong mach	Artery
dong nghia	Synonymous
dong nghit	Compact
dong nhung	(tu cu) Commanding officer
dong nuoc	current of water
dong phim	Play a part in a film
dong quan	Garrison
dong rieng	Edible canna
dong tac	Act; action; work
dong tac gia	Coauthor
dong tam	Have one's heart stirred
dong ten	Jesuit
dong thuan	"(sinh vat) Pure stock, pure blooded line"
dong thue	To pay taxes
dong tien	"money, currency"
dong tien	Grotto of fairies
dong tinh	Feel sexually aroused
dong tinh	"Stir, commotion"
dong tinh tu	Participle
dong to	Storm
dong tu	pupil
dong tu	Verb
dong vai	"Act the part of; act, do"
dong vat	Animal
dong vat chi	Fauna
dong vat hoc	Zoology
dong vay	Crust over
dong vi	"isotope,"
dong vi ngu	(ngon ngu) Apposittion
dong vien	To mobilize; to get ready for use
dong y	Oriental medicine
dong y	To agree; to concur; to assent
dong yen	Harness
dop	"(khau ngu, it dung) Get thin, get flate"
dop	Bad luck; ill luck; misfortune
dop	"Pop, crack"
dop	Thud
dop	to snatch; to seize; to catch; to bite
dop	Snap
dop chat	Talk back in a tit-for-tat manner
dot	Ignorant; unlettered; dull-witted
dot	to leak
dot	(dia phuong) Cigarette-holder
dot	Young shoot; sprout
dot	"to burn; to light (lamp, pipe) To fire; to kindle"
dot	to sew; to stich
dot	wave
dot bien	"Change suddenly, undergo a sudden mutation"
dot chay	"Set blazing, make burn up"
dot dac	completely ignorant
dot khoi	"Rise up unexpectedly, stage a surprise uprising"
dot kich	to attack suddenly
dot nat	"Very dull-writted (noi khai quat), crass"
dot nat	Dilapidated
dot ngot	"Suddenly, unexpectedly, out of the blue"
dot nhap	Break into suddenly
dot nhien	Suddenly
dot pha	Burn and destroy
dot pha	Make a sudden attack on; make a sudden breach through (an encirclement)
dot pha khau	(quan su) Break-through
dot phat	"Erupt, break out"
dot song	Vertebra
dot tu	(cu) Sudden death
dot via	Burn a bamboo spill (a piece of paper) for driving ill luck away
dot xuat	to burst out of
du	to push briskly; to walk
du	umbrella; parachute; sunshade
du	to entice; to lure
du	Odd
du	Rheum (gum on the edge of the eyelids).
du	wocked; fierce
du	very tired
du	to assist; to take part; to attend
du	swing
du	"(tuc) Fuck, stuff"
du	enough; adequate; sufficient
du	"Lark, romp"
du	"to copulate; to unite sexually, to fuck"
du	"To death, extremely"
du	Stiff (cung noi du_du)
du am	Echo
du an	Draft; project
du an	to have enough to eat
du ba	(it dung) Rippling tail (of a wave); lingering tremor (of some upheaval)
du bao	Forecast
du bay	(the thao) Flying trapeze
du bi	(cu) Prepare
du canh	Practise nomadic farming
du chi	Plan to spend
du con	Hooligan; rough
du cu	"Be a nomad, live a nomadic life"
du da	"(dia phuong) Having enough and to spare, comfortable"
du da	(khau ngu) Easily-infected skin
du dang	vagrant
du dang	"(cu, it dung) Remnants (of a political party organizationally destroyed)"
du dat	"Comfortably off, having more than enough"
du di	Fish owl
du dia chi	(cu) Geography book
du dieu	"Of a man of the world, of a know-all"
du dinh	to project; to plan; to design
du do	to entice; to seduce
du do	"Languid, sluggish"
du doan	to predict; to forecast
du doi	"Frightfully violent, formidable, fierce"
du don	"Violent (inclined to beat up pupils, prisoners...)"
du don	Frolic amorously
du du	"Papaw, papaya, melon-tree"
du dua	"to seving, to sway"
du duong	Melodious; harmonious; sweet
du gia	plentiful
du ha	"Leisure time, leisure"
du hanh	to travel
du hoc	(cu) Study abroad
du hoc sinh	(cu) Student abroard
du khach	tourist; traveller
du khuyet	Alternate (My)
du kich	Guerilla
du kien	Data
du kien	"Anticipate, foresee, prepare beforehand"
du lam	(cu) Go sightsseeing
du lich	to travel; to tour
du lieu	(it dung) Data
du lieu	(it dung) Make preparations for some probable occurence
du luan	public opinion
du luat	"Draft law, draft bill"
du mat	In full attendance
du mo	(thong tuc)
du muc	Nomadic shepherd
du muu	(luat) Premeditation
du ngoan	to go sightseeing
du nhap	(it dung) Import (cultural habits...)
du phong	"Provide for (some undesirable event), provice against"
du rang	"Though, although"
du sao	"Anyhow, anyway"
du so	"Complete, full"
du tham	(cu) Hold an inquiry into (a legal case).
du thao	Draft (a bill...)
du thi	to go up for an examination
du thinh	"Attend (as an abserver, as a guest...)"
du thu	Estimate as possible revenues
du thu du thuc	"Lead a truant life, idle"
du thua	"Superfluous; redundant, in excess"
du thuyen	yatch
du thuyet	"(cu) Be an ambassabor at large, trying to persuade other coutries into some alliances"
du tinh	Estimate beforehand
du toan	to calculate in advance
du ton	violent; ferocious
du tro	"(thong tuc) Every means possible, every means fair foul"
du tru	to provide of
du tru	"Put by, lay aside, reserve. have a reserve of"
du ung luc	Prestressed
du xich	"Vernier, sliding-scalt"
du xuan	to enjoy the spring
dua	Melon; salted vegetables
dua	Coconut
dua	"Pineapple, ananas"
dua	to lean on; to stand against
dua	"To compete, to emulate, to vie"
dua	to joke; to jest
dua	chopstick
dua	to conduct; to escort; to bring; to take; to pass; to give
dua	(used in front of nouns or absolutely to indicate a person of lowwer position or derogatively)
dua be	a boy; a child
dua bon	"Play pranks, trifle"
dua ca	Big flat chopstick (for serving out rice from the pot)
dua can	Periwinkle (cay)
dua cay	Wash down with alcohol
dua chan	See (somebody) off
dua chen	Vie hard
dua chuot	Cucumber
dua cot	to tease mischievously
dua da	Say with a smooth tongue
dua dai	Pandanus
dua dai	Trifle; dally
dua dam	Depend on (ham y che)
dua dam	"cung noi dua ma Attend (someone's) funeral, follow the funeral procession (of someone)"
dua dau	Escort the bride to the bridegroom's house
dua do	(dia phuong) Water Melon
dua doi	to copy ; to imitate
dua don	to meet and see off
dua duong	"to guide, to lead the way"
dua gion	Play
dua gop	Vegetable pickles
dua hanh	Pickleed welsh onion
dua hau	watermelon
dua hong	Chinese melon
dua khuay	(hoa hoc) Stiring rod
dua le	Pear shaped (pyrifrom) melon
dua leo	cucumber
dua mon	Vegetable pickles
dua muoi	"Pickles and salt, poor foods"
dua nghich	to play
dua ngua	Horse-race
dua ninh	to flatter; to adulate
dua nuoc	Nipa (cay)
dua o	"(cu) Servant, house-servant"
dua tay	Melon
dua thuyen	Regatta
dua tin	"to inform, to publish news"
dua tinh	to ogle; to make eyes (at)
dua tranh	Compete sharply
dua tren	to found on
duc	to rear; to bring up
duc	(dia phuong) Reprove
duc	to cast; to found to be alike
duc	to chisel; to carve; to chase chisel
duc	"Virtue, righteousness"
duc	male; cock; buck; bull; he
duc anh duong	(cu) Cre`che
duc cha	(ton giao) Monsignor
duc do	Righteousness and generosity
duc duc	"Elevating education, moral educaton"
duc hanh	Righteousness and good charater
duc ket	"to sum up, to summarize"
duc khoet	"Squeeze money from,squeeze"
duc nang	(tam ly) Libido
duc ngau	Very muddy (noi ve nuoc)
duc ong	"His Royal Highness, Monsignor"
duc san	Prefabricated
duc tien	"Mint, coin [into money]"
duc tin	Creed
duc tinh	passion
duc tinh	quality; virtue
duc vong	lust; desire; passions
dui	"stick, awl awl"
dui	"Poke (snout...), grout"
dui	Bamboo rat
dui	blind; eyless
dui	thigh
dui	Tussore
dui cui	club; bludgeon
dui duc	Club-shaped mallet
dui mu	Blind
dui non	Young gilrs' thigh
dui tat	to stub out
dum	"(dia phuong; khau ngu) Assemble in a group, huddle up"
dum	hub
dum boc	Protect and help mutually
dum do	Wrinkled up
dun	(it dung) Push from behind
dun	to heat; to boil; to warm to push; to shove
dun	"Push out, push up (from below)"
dun	heap; hill dune
dun day	Try to pass the buck to others
dun nau	Do the cooking
dun rui	to push; to bring about
dung	"Tolerate, be tolerant toward, leav unpunished"
dung	to employ; to use; to take
dung	Bravery; courage
dung	to use; to employ
dung	to offer; to proffer
dung	to stop; to halt
dung	Bamboo framing (of a wattle and daub)
dung	to erect; to raise; to set up; to put up
dung	"Boom, bang"
dung	Seat
dung	just; exact; accurate; right; precise
dung	to collide; to hit; to hurtle; to dash; to against
dung	do not
dung	to stand; to set
dung	to contain; to hold; to have the capicity for
dung binh	"(cu) Conduct an army, conduct a war"
dung bong	"Noon, midday (when the sun is at its zenith)"
dung cam	Brave; courageous
dung cham	"Bump against each other, rub against each other"
dung cong	"Take pains (in carrying out research, in artistic creation)"
dung cu	equiment; instrument
dung dan	"Sound, right, correct"
dung dan	"Serious, serious-minded"
dung dang	undecide; hesitant
dung dau	Run into
dung dau	"Be at the head of, head"
dung di	simple; easy
dung dich	solution
dung dinh	Fishtail-palm
dung do	Clash
dung doang	"Boom and bang, boom and crack"
dung dua	Sway lightly
dung dung	Indifferent
dung dung	(hinh anh) to fabricate (story)
dung dung	"Boom away, bang away"
dung duong	Lounge at treet corners
dung gia	At a stabilized price
dung gio	precise time
dung gio	Windless
dung han	In due course
dung hoa	to harmonize
dung khi	"Courage, bravery"
dung lai	to halt; to come to a halt
dung len	"cung noi dung day Stand up, sit up, rise"
dung luc	"Timely, opportune"
dung luong	"Content, capacity"
dung manh	Brave and strong
dung mao	"Countenance, face"
dung mo	to be stirred up
dung moi	(hoa hoc) Solven
dung muc	Moderate
dung muc	"As it should be, reasonable"
dung nap	"Accept, admit"
dung nham	(dia chat) Lava
dung nhan	countenance
dung quang	"(cu) Good looks, fair face"
dung sai	(ky thuat) Tolerance
dung si	valiant man
dung tam	"Intend, mean"
dung tha	"Forgive, pardon"
dung than	to take refuge
dung thu	to excuse; to pardon
dung tich	Capacity
dung tuc	Vulgar
dung tung	to wink at; to tolerate
dung tuoi	Midle-aged
dung tuong	Brave general (thoi xua)
dung vo	Give full scope to one's abilities
dung vung	to keep one's foothold
dung y	to intend to
dung yen	to keep still
duoc	Catch (fish) with some toxic substance
duoc	Medicine
duoc	the torch
duoc	Mangrove (cay)
duoc	to obtain; to get; to permision; to twin; to gain
duoc dien	Pharmacopoeia
duoc hoa	"(cu, van chuong) Lit candle in the bridal chamber"
duoc hoc	pharmacy; pharmacentics
duoc khoa	Pharmacy
duoc lieu	Drug ; Medicine
duoc loi	Receive a promise; be given a promise
duoc long	"Enjoy the trust of, be trusted by"
duoc mua	Have a bumper crop
duoc nuoc	Give a flavoured beautifully coloured concoction (noi ve tra)
duoc pham	Pharmaceutical product
duoc phong	"(cu) Chemist's shop, drugstore (My)"
duoc quyen	to have a right
duoc si	pharmeacist; chermist
duoc ta	Phescription clerk
duoc thao	"Medician plant, herb"
duoc the	Follow up an advantage
duoc tinh	Pharmaceutical value (of a materia medica)
duoc tue	Enlightenment of the Buddhist tenets
duoc viec	"Efficient (in minor jobs), being a handy man"
duoi	to stretch; to extend
duoi	streblus (cay)
duoi	Under; below
duoi	tail; file; end
duoi	to dismiss; to discharge; to turm off; to cast cut ; to expel
duoi ga	Short-pig-tail (left hanging from a woman's sausage-shaped turban)
duoi hoi	"Short of breath, short-winded"
duoi kip	catch; to come up with
duoi mat	Canthus
duoi nheo	Co duoi nheo
duoi sam	"Pig-tail, queue (of hair)"
duoi tau	Stern
duoi theo	to run after
duoi tom	ao duoi tom
duoi uoi	orang-outang
duom	"Catch fire easily, be easily set on fire"
duon	Mat duon ra
duon	Straight and at full length
duong	poplar
duong	to seem; to be just like
duong	to nourish; to foster; to husband
duong	Paper mulbery
duong	Husband of one's aunt
duong	road; street; way; route
duong ban	positive photograph
duong bang	Runway
duong be	(cu) Portly
duong benh	"Convalesce, be in convalescence"
duong bien	(the thao) Touch-line
duong bien	Sea route
duong binh	to convalesce; to be in convalescence
duong bo	by land; over land
duong cai	Highway
duong cai quan	"(cu) cung noi duong quan Interprovincial highway, intercountry highway"
duong cam	piano
duong cam	No entry; No admittance
duong cay	Furrow
duong cheo	(toan) Diagonal
duong chim bay	As the crow flies
duong chuc	"in charge, in office, in action"
duong cuc	(ly') Anode
duong cuc	authorities
duong cung	"Cul-de-sac, impasse"
duong dai	Contemporary
duong dan	Trajectory
duong danh	(cu) Get oneself a good name
duong dat	"Path-way, foot-path"
duong dau	to face; to confront
duong day	"Line, network"
duong di	"Road, way"
duong doi	path of life
duong duc	"(cu, trang trong) Foster and educate; bring up"
duong duong	climic; hospital
duong duong	"Stately, having a stately brearing"
duong gian	"Land pf the living, this world"
duong huyen	(toan) Hypotenuse
duong khi	(cu) Oxygen
duong kim	Present
duong kinh	Granulated sugar
duong lao	Husband one's old-age strength
duong lao vien	(cu) Home for the aged
duong lich	Solar calendar
duong lieu	willow
duong loi	"Road, way"
duong mau	(cu) Adoptive mother
duong mon	"Track, rut"
duong nao	How much
duong ngoi	Parting
duong nhiem	In power
duong nhien	"naturally, as a matter of course"
duong nhu	As it would seem
duong nu	(cu) Adoptive daughter
duong pho	Street
duong phu	(cu) Adoptive father
duong quy	Ashweed
duong sa	Roads (noi khai quat)
duong sat	Railway
duong sinh	to rear; to nourish; to bring up
duong su	The person concerned
duong suc	Save one's health
duong tat	Short cut
duong thai	(y hoc) Embryotrophic
duong than	(cu) Preserve [the lucidity of] one's mind
duong thang	Straight line
duong thang	Caramel
duong thi	"In the prime of youth, in the prime of life"
duong thoi	Current at that time
duong tinh	Male nature
duong tranh	Side-track
duong trap	(sinh hoc) Chyle
duong trieu	"Current dynasty, current reign"
duong tron	Circle. circle
duong truong	long road
duong vat	penis; viril number
duong ve	way home
duong vong	Roundabout way. Di duong vong
duong xi	Fern
duong xoan oc	Spiral
duong xoi	groove
duong xuoi	"Lowlands, delta areas"
duot	to drill; to practise; to train
dup	double
dup	Patch over again
dut	to cease; to end; to come to a final stop
dut	"to insert; to pint (key in lock, etc.)"
dut	to break; to give away ; to cut
dut diem	Score (a goal)
dut duoi	(thong tuc) Plain as a pikestaff
dut gay	(dia ly) Fault
dut hoi	"Out of breath, deal tired"
dut khoat	to settle out of hand
dut lot	to bribe; to buy over
dut mua	to shelter from the rain
dut nut	"Cork, stop with a cork"
dut quang	Interruptedly
dut ruot	Feel deeply pained
dut tay	to cut one's finger 
dut tinh	to break off
dut tui	"Appropriate, pocket dishonestly (public money)"
duy	save that; except that
duy cam	"Sensual, sensualistic, sensationlist"
duy danh	"Nominalist, nominalistic"
duy linh	"Spiritualist, spiritualistic"
duy nga	"Egotistic, egotistical"
duy nhat	Unique.
duy nhut	only; sole; unique
duy tam	"Idealist, idealistic"
duy tam luan	(cu) Idealism
Duy Tan	"King Duy Tan (ruler from 1907 to 1916) whose name at birth was Vinh San was considered the mastermind behind the patriotic armed insurrection led by Thai Phien, Tran Cao Van and many other patriots. The insurrection, however, was soon discovered and crushed and all participants were killed. Only King Duy Tan was exiled to the Reunion island in the Indian Ocean. The king was released from jail only to be dragged into a re-invasion scheme of Vietnam after the World War II. He was fired at in a suspicious air-crack in Middle-Africa on Christmas day of 1945 as his ""Absolute Independence policy"" was not in line with the colonial aspirations of General De Gaulle. Unfortunately, the patriotic king was misunderstood by most Vietnamese people due to his unclear relation with General De Gaulle. By the 1960s, Vietnamese and French researchers brought to light the relation between king Duy Tan and General De Gaulle, proving the unchanging patriotic will of the king. In 942, from the jail island Reunion, listening for the first time to the anti-fascism appeal of General De Gaulle broadcast from Britain, king Duy Tan showed a deep respect and admiration for him. He then founded a war-resistant group operating for the ally- France. With a self-made radio, he recorded and transmitted information to the French Liberation Force against the pro-Germany government at VichyWhen Reunion island was liberated by the French Liberation Force, he voluntarily enrolled as a Radio maitre aboard the ship Leopard. In March 1945, France was liberated. By the end of the year, subsequent to the abdication of king Bao Dai in Vietnam, De Gaulle arranged for 100 parachute commandos in Sai Gon to prepare for the setting up of a dynasty headed by king Duy Tan.But Vinh San (king Duy Tan) knew nothing about this secret scheme. He vigorously believed that the French hero De Gaulle would help him bring peace, re-unification, and complete independence to his home country, Vietnam.+Additionally, he was opposed to the plan of ascending the throne . His political viewpoint was sharply contested and led him to become pessimistic. On December 17, 1945, he predicted his death to his friend and immediately wrote a political statement to express his belief in struggling for the unification of the north, centre and the south of Vietnam. As predicted, the event of his death took place eight days later His statement was veiled in secrecy until 1947 when the Combat newspaper copied and ran it. This delay in publicizing the facts surrounding his death and the nature of his true intentions for planning for a unified Vietnam made him misunderstood by the people of Vietnam. In reality, this patriot deserves the respect of all the peopleIn April 1987, thanks to the joint assistance of the governments of Vietnam and France, the king's remains were moved by his relatives to Vietnam and set down next to the royal mausoleums of King Duc Duc (his grandfather) and King Thanh Thai (his father) in the central city of Hue "
